model,region,scenario,unit,variable,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Unknown,BOL,Historical,"national currency, constant prices",GDP,46.7512930654785,46.89154694467493,45.062776613832604,43.260265549279296,43.17374501818074,42.439791352871666,41.336356777697,42.36976569713942,43.59848890235646,45.255231480646,47.33697212875572,49.84583165157977,50.64336495800505,52.82102965119927,55.30361804480563,57.90288809291149,60.4506151689996,63.47314592744958,66.64680322382206,66.91339043671735,68.58622519763527,69.75219102599506,71.49599580164494,73.42638768828934,76.5102959711975,79.87674899393019,83.71083294563884,87.56153126113823,92.90278466806765,96.06147934678195,100.0,105.2,110.56519999999999,118.0836336,124.57823344799999,130.68256688695197,136.3019172630909,142.02659778814072,147.99171489524264,151.24753262293797,138.08899728474236,146.51242611911164,152.0798983116379,157.70685454916847,163.38430131293853,169.10275185889137,174.8522454220937,180.7972217664449,186.94432730650402,193.30043443492517,199.87264920571263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,BIH,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,21.565693908954305,26.02979254810785,42.22032351303093,51.88877759751501,59.04942890597208,65.36771779891109,68.24389738206318,69.8817509192327,73.44572021611357,76.310103304542,81.11763981272814,84.52458068486273,89.3424817838999,94.7030306909339,100.00640040962621,99.2063492063492,100.0,100.89999999999999,100.19369999999999,102.5983488,103.72693063679999,106.94246548654078,110.25768191662354,113.78592773795549,117.99600706425983,121.29989526205911,117.53959850893527,124.35689522245352,127.34146070779241,130.27031430407163,134.1784237331938,138.20377644518962,142.3498897385453,146.62038643070167,151.01899802362271,155.5495679643314,160.21605500326135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,BWA,Historical,"national currency, constant prices",GDP,18.343289385067067,19.84743911464257,23.00318193387074,25.48752558272878,27.14421474560615,29.23431928101782,31.748470739185358,36.478992879323975,45.01507721308578,47.13078584210081,51.27829499620569,54.457549285970444,54.3486341873985,56.52257955489444,56.07039891845528,60.83638282652398,62.357292397187074,66.78466015738735,65.71610559486915,70.97339404245868,74.0252499862844,75.72783073596892,81.33169021043062,85.72360148179388,86.92373190253899,91.26991849766594,96.7461136075259,102.3573881967624,105.73518200725555,90.82652134423252,100.0,106.80000000000001,106.58640000000001,118.4174904,125.1672873528,119.0340902725128,127.60454477213372,132.83633110779118,138.4154570143184,142.56792072474795,130.16451162169488,146.43507557440674,152.73178382410623,159.1465187447187,165.51237949450746,172.13287467428776,179.01818966125927,186.17891724770965,193.62607393761803,201.37111689512275,209.42596157092768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,BRA,Historical,"national currency, constant prices",GDP,46.39865153783398,44.35711087016928,44.6232535353903,43.106062915187024,45.39068424969194,48.976548305417595,52.64978942832391,54.54518184774358,54.7088173932868,56.45949954987198,54.08820056877735,54.62908257446513,54.355937161592806,56.91066620818766,59.926931517221604,62.56371650397936,63.94011826706691,66.11408228814719,66.31242453501162,66.64398665768667,69.57632207062488,70.55039057961363,72.73745268758165,73.53756466714505,77.80274341783947,80.29243120721033,83.50412845549874,88.59788029128416,93.11637218613964,93.0232558139535,100.0,104.0,105.97599999999998,109.15527999999999,109.70105639999998,105.86151942599999,102.36808928494199,103.69887444564623,105.56545418566786,106.83223963589587,102.66578229009593,107.38840827544036,108.24751554164388,109.76298075922689,112.17776633592989,114.4213216626485,116.70974809590146,119.04394305781949,121.42482191897588,123.8533183573554,126.33038472450252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,BRN,Historical,"national currency, constant prices",GDP,,,,,,74.34876607557294,72.2670006254569,72.48380162733326,72.19386642082394,73.78213148208206,74.59373492838496,76.9061407111649,80.59763546530081,80.8394283716967,83.3454506512193,87.09599593052415,89.62177981250935,88.2774531153217,87.74778839662977,90.46796983692529,93.09154096219612,95.60501256817541,99.33360805833425,102.21428269202593,102.72535410548605,103.136255521908,107.36484199830622,103.28497800237058,99.25686386027812,97.37098344693283,100.0,103.69999999999999,104.63329999999998,102.43600069999998,99.87510068249998,99.47560027976998,96.98871027277572,98.24956350632179,98.3478130698281,102.18337777955139,103.30739493512645,102.58424317058056,108.53412927447424,111.35601663561057,113.69449298495839,116.0820773376425,118.51980096173298,121.00871678192937,123.54989983434987,126.1444477308712,128.7934811332195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,BGR,Historical,"national currency, constant prices",GDP,96.73892966599213,101.86609293828971,106.14446884169789,109.32880290694882,114.35792784066847,116.4163705418005,122.58643818051593,128.34800077500017,131.42835279360017,130.77121102963216,118.87103082593563,106.03295949673459,97.12619089900889,85.85955275472386,82.68274930279908,81.35982531395429,74.85103928883795,64.2970427491118,66.74033037357805,61.13414262219749,63.94631318281857,66.37627308376568,70.29247319570786,73.94768180188467,78.75428111900717,84.34583507845669,90.08135186379175,96.02672108680201,101.88435107309694,98.52216748768474,100.0,102.1,102.9168,102.2992992,103.32229219199999,106.835250126528,110.04030763032384,113.12143624397291,116.17571502256017,120.82274362346259,115.50654290403023,120.3578177059995,124.20926787259148,129.7986849268581,135.25022969378614,139.30773658459972,143.20835320896853,147.21818709881964,151.3402963375866,155.57782463503904,159.93400372482014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,BFA,Historical,"national currency, constant prices",GDP,24.834930367689175,25.50547348761678,25.862550116443416,25.552199515046095,25.96103470728683,28.89463162921024,31.20620215954706,31.143789755227967,32.95012956103119,33.67503241137388,33.472982216905635,36.51902359864405,36.59206164584133,37.87278380344578,38.365129992890566,40.551942402485324,45.012656066758716,47.84845339896451,51.341390497088916,55.089312003376406,56.13600893144055,59.84098552091563,62.47398888383592,67.34696001677513,70.37757321753,76.5004220874551,81.31994867896478,84.65406657480233,89.56400243614087,92.25092250922509,100.0,106.60000000000001,113.529,120.113682,125.278570326,130.16443456871397,137.97430064283682,146.52870728269272,156.34613067063313,165.2578601188592,168.39775946111752,180.0172048639346,188.47801349253953,197.90191416716652,208.39071561802635,219.43542354578173,231.06550099370816,243.31197254637468,256.2075070913325,269.78650496717313,284.0851897304333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,BDI,Historical,"national currency, constant prices",GDP,50.605355246423514,56.77920858648718,56.15463729203582,58.23235887184114,58.348823589584825,65.23398477315584,67.32147228589683,71.02415326162115,74.57536092470221,75.54484061672333,78.18891003830865,82.72386682053056,83.55110548873587,78.37093694843425,75.39284134439374,69.43680687818664,63.881862327931714,64.13738977724344,67.21598448655114,68.02257630038974,69.24698267379677,70.42418137925131,72.11436173235334,73.91722077566217,76.72607516513733,80.10202247240338,84.42753168591317,87.38249529492012,91.6642375643712,95.14747859181732,100.0,104.0,108.57600000000001,113.896224,118.67986540800001,114.05135065708801,113.36704255314548,113.93387776591119,115.75681981016577,117.84044256674875,118.19396389444898,121.03061902791576,125.38772131292073,131.1555564933151,137.5821787614875,144.73645205708488,151.68380175582496,158.50957283483706,165.6425036124047,173.0964162749629,180.88575500733623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,CPV,Historical,"national currency, constant prices",GDP,18.378965721777952,19.9227988424073,20.480637209994704,22.4262977449442,23.278497059252082,25.280447806347762,26.013580792731844,27.13216476681931,28.76009465282847,30.39942004803969,30.612215988375965,31.04078701221323,31.972010622579628,34.30596739802794,36.673079148491865,39.423560084628754,42.06493861029888,45.2618739446816,49.06387135603485,54.902472047403,58.91035250686342,62.503884009782084,65.81658986230053,70.75283410197306,74.21972297296973,78.52446690540198,85.67019339379355,93.55185118602256,99.81982521548606,98.52216748768474,100.0,104.0,105.14399999999999,105.98515199999999,106.62106291199999,107.68727354111999,112.74857539755263,116.92027268726207,122.18168495818885,129.1460410008056,110.03242693268638,117.62466439104173,123.74114693937591,130.91813346185972,138.38046706918573,145.99139275799092,153.2909623958905,160.18905570370555,167.39756321037228,174.93045355483903,182.8023239648068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,KHM,Historical,"national currency, constant prices",GDP,,,,,,,,20.564180276010564,22.53834158250758,23.28210685473033,23.538210030132362,25.327113992422422,27.125339085884413,28.21035264931979,30.523601566564015,32.355017660557856,34.263963702530766,35.634522250631996,37.30934479641169,42.047631585555976,46.084204217769354,50.047445780497526,53.35057720201036,57.88537626418124,63.8475700193919,72.33929683197103,80.1519408898239,88.32743886058596,94.2453772642452,94.33962264150944,100.0,107.1,114.91829999999999,123.4222542,132.1852342482,141.438200645574,151.1974364901186,161.78125704442692,173.91485132275892,186.2628057666748,180.48865878790787,184.45940928124185,193.86683915458516,205.30498266470568,217.8285866072527,231.5517875635096,246.6026537551377,262.63182624922166,279.7028949554211,297.8835831275234,317.2460160308124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,CMR,Historical,"national currency, constant prices",GDP,44.31324684919134,51.89081206040306,55.834513776993695,59.63126071382927,64.10360526736646,69.29599729402314,74.00812511001672,72.37994635759635,66.66193059534625,65.46201584463002,61.403370862262946,59.07004276949695,57.238871443642545,55.40722755744598,54.022046868509825,55.80477441517065,58.53920836151401,61.64178640467424,64.66223393850328,67.3133855299819,69.60204063800128,71.96851001969333,75.42299850063861,79.19414842567055,84.42096222176481,85.43401376842598,88.42420425032088,92.04959662458403,94.71903492669695,97.18172983479107,100.0,103.49999999999999,108.15749999999998,113.56537499999999,120.15216674999999,126.880688088,132.59031905196,137.2309802187786,142.72021942752974,147.71542710749327,148.4540042430307,153.64989439153678,160.25683985037284,168.1094250030411,176.51489625319317,185.51715596210602,194.9785309161734,205.11741452381443,215.78352007905278,227.00426312316353,238.80848480556804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,CAN,Historical,"national currency, constant prices",GDP,48.33640763344603,50.02818190061664,48.4272800797969,49.68638936187162,52.61788633422204,55.09092699193047,56.24783645876101,58.5539977535702,61.13037365472729,62.536372248786016,62.66144499328359,61.34555464842463,61.897664640260444,63.56890158554747,66.4295021568971,68.22309871513332,69.31466829457545,72.29519903124219,75.11471179346063,79.02067680672059,83.12975200067007,84.62608753668214,87.1648701627826,88.7338378257127,91.48458679830978,94.41209357585569,96.86680800882795,98.90101097701333,99.89002108678346,96.99321047526674,100.0,103.1,104.9558,107.36978339999999,110.48350711859997,111.25689166843016,112.36946058511445,115.7405444026679,118.98127964594259,121.24192395921548,114.93734391333628,120.22446173334976,124.91321574095039,128.410785781697,130.59376913998582,132.81386321536556,134.93888502681142,137.0979071872404,139.29147370223623,141.52013728147202,143.78445947797556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,CAF,Historical,"national currency, constant prices",GDP,54.414676462814505,61.488584402980386,59.27499536447309,55.7184956426047,61.23462671122257,63.500307899537795,68.07233006830452,68.07233006830452,69.2295596794657,71.8602829472854,72.86632690854739,72.28339629327901,68.74150987490833,67.91661175640942,76.47410483771701,78.92127619252395,74.02815706858746,77.06331150839954,79.60640078817671,81.91498641103384,78.96604690023662,81.01916411964278,82.72056656615527,80.90071410169985,80.81981338759815,83.16358797583848,87.15544019867873,90.64165780662589,92.99834090959816,95.60229445506691,100.0,104.2,109.5142,69.6510312,69.7206822312,72.7186715671416,76.13644913079725,79.56258934168312,82.58596773666709,85.0635467687671,85.91418223645476,86.77332405881931,89.81039040087798,93.13337484571045,96.85870983953888,100.73305823312043,104.76238056244526,109.68621244888018,114.84146443397755,120.23901326237448,125.89024688570608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,TCD,Historical,"national currency, constant prices",GDP,19.411847458072735,17.31536793260088,18.250397800961327,21.115710255712255,22.234842899265004,23.99139548830694,25.430879217605355,26.346390869439148,28.322370184647085,28.888817588340025,29.813259751166907,32.91383876528827,33.70377089565519,32.99599170684643,34.810771250722986,34.5322850807172,35.25746306741226,37.267138462254756,39.875838154612595,39.59670728753031,39.240336921942536,43.83145634180981,47.55713013086364,54.548028260100594,72.8761657554944,78.92488751320043,79.39843683827964,82.01858525394286,84.56116139681508,88.0281690140845,100.0,100.1,108.9088,115.2255104,123.1760706176,125.3932398887168,118.37121845494866,115.53030921202989,118.30303663311861,122.32533987864464,119.63418240131446,118.3182063949,122.2227072059317,126.5005019581393,130.80151902471604,135.3795721905811,140.253236789442,145.16210007707247,150.24277357977,155.50127065506192,160.94381512798907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,CHL,Historical,"national currency, constant prices",GDP,86.5876467539491,91.9661995053586,79.46866934466632,77.24260244562682,81.78884361590885,83.39826348246886,88.0657590547136,93.86156800534359,100.70181665644864,111.38184867685428,115.4718224432031,124.64490695112761,139.86311269821024,149.54877643671796,158.02398861557228,174.59641017471193,187.44181801588024,199.82438599189868,206.35184316311393,204.88846701471283,214.0474067922869,221.2004346112975,225.9998353696539,233.6530812244192,249.53545780969478,265.2679182928023,280.7180374206341,295.3327100691412,304.86165689297303,301.739,319.0630495346861,337.4432538645449,355.83363444459235,370.6604330432013,378.0623105205444,390.6791162260464,406.3068343279341,423.5742503611145,441.57662417342686,460.34314339386344,479.90772698810264,500.303805385097,521.5667171139636,543.733302591307,566.8419679514376,590.9327515893737,616.047393531922,642.2294077570286,669.5241575867024,697.9789342841372,727.643038991213,758.5678681483395,790.8070025446439,824.4163001527912,859.4539929092848,895.9807876079294,934.0599710812664,973.7575198522203,1015.1422144459397,1058.285758559892,1103.2629032986874,1150.1515766888817,1199.0330186981591,1249.9919219928308,1303.1165786775261,1358.499033271321,1416.235242185352,1476.4252399782295,1539.1733126773042,1604.5881784660896,1672.7831760508984
Unknown,CHN,Historical,"national currency, constant prices",GDP,5.614892578832824,5.901252100353298,6.432364789385095,7.127060186638686,8.210373335007766,9.318773735233815,10.120188276463924,11.304250304810203,12.570326338948947,13.098280045184802,13.60911296694701,14.874760472873081,17.001851220493933,19.36510854014259,21.882572650361123,24.28965564190085,26.694331550449032,29.150210053090344,31.45307664728448,33.87496354912538,36.75433545080104,39.80494529321752,43.42719531490032,47.76991484639035,52.594676245875775,58.59046933790562,66.03145894381963,75.40792611384201,82.64708702077085,90.41591320072332,100.0,109.60000000000001,118.14880000000002,127.36440640000004,136.78937247360005,146.36462854675207,156.46378791647797,167.25978928271493,178.63345495393955,189.35146225117592,193.5171944207018,209.19208716877864,218.3965390042049,229.53476249341932,241.2410353805837,253.30308714961288,265.7149384199439,278.46925546410125,291.8357797263781,305.84389715324426,320.5244042166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,COL,Historical,"national currency, constant prices",GDP,36.81521692371264,37.66196691295803,38.00092461517465,38.608939409017445,39.92164334892404,41.159214292740685,43.54644872171965,45.89795695269251,47.7797731877529,49.4042854761365,51.528669751610366,52.76535782564901,55.08703356997757,58.22699448346629,61.19657120212307,64.37879290463347,65.73074755563077,67.96559297252222,68.37338653035735,65.50170429608234,67.40125372066872,68.54707503392008,70.26075190976808,73.00092123424902,76.86997005966421,80.48285865246842,85.8752101821838,91.62884926439011,94.65260129011497,95.69377990430623,100.0,106.89999999999999,111.06909999999998,116.73362409999997,121.98663718449997,125.64623630003497,128.2848072623357,130.08079456400841,133.46289522267264,137.73370786979817,128.0923483189123,141.670137240717,149.8870052006786,155.28293738790305,160.56255725909176,166.0216842059009,171.66642146890152,177.50307979884417,183.53818451200488,189.77848278541305,196.2309512001171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,COM,Historical,"national currency, constant prices",GDP,47.135780956133644,49.72824890872099,51.76710711397855,53.371887434511876,55.61350670676138,57.22629840125745,58.48527696608512,59.77195305933899,62.820322665365275,62.317760084042355,66.92927433026149,62.77965932178528,67.4253541115974,69.11098796438733,66.34654844581183,70.0619551587773,69.7116453829834,72.77895777983468,72.77895777983468,74.74398963989022,73.99654974349131,77.99236342963985,81.5800121474033,83.21161239035136,85.79117237445224,90.68126919979602,89.04900635419969,89.76139840503329,93.35185434123463,96.33911368015414,100.0,104.1,107.4312,112.265604,114.62318168399999,116.11328304589198,120.17724795249819,125.22469236650312,129.73278129169725,132.06797135494782,131.67176744088297,134.5685463245824,139.27844544594276,144.43174792744264,150.06458609661289,156.51736329876724,163.404127283913,170.43050475712124,177.75901646167745,185.40265416952957,193.37496829881934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,COG,Historical,"national currency, constant prices",GDP,30.457401333107352,31.249293767768144,31.99927681819458,32.76725946183125,33.553673688915204,34.35896185744917,35.1492179801705,35.95764999371442,43.83237534233787,53.16867129025584,53.70035800315839,55.52617017526578,57.858269322626946,58.61042682382109,57.789880848287595,60.1014760822191,62.205027745096764,61.5829774676458,67.06386246226627,64.58249955116241,72.20323449819959,68.73747924228601,69.42485403470887,69.77197830488241,69.63243434827264,76.03861830831373,82.12170777297884,76.70167505996223,81.53388058873985,90.99181073703367,100.0,102.2,112.3178,111.53157540000001,119.0041909518,114.72004007753519,102.44499578923893,97.93741597451242,93.23642000773582,92.86347432770488,85.34153290716078,85.17084984134647,87.21495023753879,89.56975389395232,96.1979156821048,97.64088441733637,97.93380707058836,101.26355651098837,104.70651743236198,108.26653902506229,111.9476013519144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,COK,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,CRI,Historical,"national currency, constant prices",GDP,31.6651021973214,30.936804846783005,28.678418092967846,29.51009221766391,31.870899595077024,32.09399589224256,33.8591656663159,35.48440561829907,36.690875409321244,38.782255307652555,40.17841649872805,41.102520078198786,44.88395192539308,48.07071251209599,50.233894575140305,52.3437181472962,53.076530201358345,55.99573936243305,60.027432596528236,62.548584765582426,64.98797957144014,67.26255885644053,69.54948585755952,72.54011374943457,75.73187875440969,78.76115390458608,84.51071813962086,91.44059702706978,95.73830508734206,94.87666034155598,100.0,104.4,109.51559999999999,112.25348999999999,116.18236214999997,120.48110954954997,125.54131615063108,130.81405142895758,134.21521676611047,137.43638196849713,131.80149030778875,141.8184035711807,146.49841088902966,151.03986162658956,155.87313719864042,160.86107758899692,166.00863207184483,171.32090829814388,176.80317736368448,182.46087903932238,188.2996271685807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,CIV,Historical,"national currency, constant prices",GDP,64.85125477521625,67.12104869234881,67.25529078973351,65.57390851999017,64.26243034959036,66.57587784217561,69.77151997860004,69.42266237870705,70.18631166487282,72.291901014819,71.496690103656,71.496690103656,71.28220003334502,71.13963563327833,71.28191490454489,75.27370213919941,81.37087201247456,86.00901171718561,90.2234532913277,91.66702854398895,89.74202094456518,89.83176296550974,88.30462299509607,87.06835827316472,88.11317857244269,89.6111026081742,90.95526914729682,92.59246399194816,94.90727559174687,98.0392156862745,100.0,95.1,105.46589999999999,115.27422869999998,125.41836082559999,136.4551765782528,146.27994929188702,157.10466553948666,167.94488746171123,178.35747048433734,181.9246198940241,193.74972018713564,205.37470339836378,219.13480852605414,233.15943627172163,247.6153213205684,262.4722405998025,278.22057503579066,294.9138095379381,312.60863811021443,331.36515639682733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,HRV,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,63.65865982458774,58.56596703862072,62.02135909389934,66.1147687940967,70.0155401529484,74.636565803043,76.0546605533008,75.3701686083211,78.15886484682896,80.50363079223384,85.09233774739116,89.77241632349767,93.45308539276107,97.47156806464979,102.24767489981762,107.25781096990868,109.29570937833692,101.31712259371834,100.0,99.9,97.6023,97.2118908,96.9202551276,99.34326150579,102.82027565849263,106.31616503088138,109.39933381677693,113.22831050036412,104.05681734983463,114.87872635421745,117.98045196578131,122.69967004441257,126.38066014574495,130.1720799501173,134.07724234862084,138.09955961907946,142.24254640765184,146.5098227998814,150.90511748387783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,CUB,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,CYP,Historical,"national currency, constant prices",GDP,24.798675306144,25.56743424063446,27.17818259779443,28.61862627547753,31.137065387719556,32.600507460942374,33.7741257295363,36.17208865633338,39.174372014809045,42.347496148008574,45.48121086296121,45.79957933900194,50.104739796868124,50.4554729754462,53.432345880997524,58.72214812321628,59.426813900694874,60.971911062112945,64.69119763690183,67.92575751874693,72.00130296987176,74.88135508866664,77.6519652269473,79.67091632284793,83.65446213899033,87.75353078380084,91.87794673063948,96.56372201390208,100.04001600640255,98.0392156862745,100.0,100.4,96.9864,90.5852976,88.95476224320001,91.97922415946881,97.95787372983428,103.73738827989449,109.65041941184847,115.46189164067644,109.68879705864262,115.72168089686795,118.15183619570217,122.28715046255174,125.95576497642828,129.35657063079185,132.97855460845403,136.8349326920992,140.80314574017004,144.88643696663496,149.08814363866736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,CZE,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,66.88401705102123,69.89379781831718,69.54432882922559,69.2661515139087,70.23587763510342,73.04531274050755,75.23667212272278,76.44045887668635,79.19231539624707,82.99354653526693,88.47112060659455,94.487156807843,99.7784375890822,102.47245540398741,97.65625,100.0,101.8,100.98559999999999,100.98559999999999,103.30826879999998,108.88691531519999,111.60908819807997,117.41276078438014,121.16996912948031,124.80506820336473,117.56637424756957,121.44606459773935,124.23932408348735,129.45737569499383,134.11784122001362,138.27549429783403,141.73238165527988,145.27569119666185,148.9075834765784,152.63027306349284,156.44602989008015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
